ampl.tab 3 3
load_zone	site	date	avg_flow	min_flow	max_flow
Other_SCE	Kaweah_337	120410040	0.817137096774194	0.817137096774194	0.817137096774194
Other_SCE	Kaweah_337	240410071	0.817137096774194	0.817137096774194	0.817137096774194
Other_SCE	Kaweah_337	200410071	0.817137096774194	0.817137096774194	0.817137096774194
Other_SCE	Kaweah_337	160410071	0.817137096774194	0.817137096774194	0.817137096774194
Other_SCE	Kaweah_337	120410071	0.817137096774194	0.817137096774194	0.817137096774194
Other_SCE	Kaweah_337	240410090	0.817137096774194	0.817137096774194	0.817137096774194
Other_SCE	Kaweah_337	200410150	0.817137096774194	0.817137096774194	0.817137096774194
Other_SCE	Kaweah_337	160412080	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_337	120412160	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_337	240412061	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_337	200412061	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_337	160412061	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_337	120412061	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_337	240412100	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_337	200412070	0.914422043010753	0.914422043010753	0.914422043010753
Other_SCE	Kaweah_338	240402021	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	200402021	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	160402021	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	120402021	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	240402200	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	200402260	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	160402230	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	120402220	2.3896408045977	2.3896408045977	2.3896408045977
Other_SCE	Kaweah_338	240404271	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	200404271	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	160404271	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	120404271	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	240404210	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	200404270	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	160404090	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	120404100	3.16733333333333	3.16733333333333	3.16733333333333
Other_SCE	Kaweah_338	240406300	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	200406230	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	160406160	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	120406290	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	240406151	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	200406151	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	160406151	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	120406151	3.17448611111111	3.17448611111111	3.17448611111111
Other_SCE	Kaweah_338	240408090	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	200408010	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	160408080	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	120408180	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	240408111	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	200408111	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	160408111	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	120408111	2.79870967741935	2.79870967741935	2.79870967741935
Other_SCE	Kaweah_338	240410090	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	200410150	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	160410020	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	120410040	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	240410071	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	200410071	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	160410071	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	120410071	1.81048387096774	1.81048387096774	1.81048387096774
Other_SCE	Kaweah_338	240412100	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kaweah_338	200412070	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kaweah_338	160412080	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kaweah_338	120412160	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kaweah_338	240412061	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kaweah_338	200412061	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kaweah_338	160412061	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kaweah_338	120412061	2.02602150537634	2.02602150537634	2.02602150537634
Other_SCE	Kern_R_339	240402021	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	200402021	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	160402021	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	120402021	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	240402200	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	200402260	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	160402230	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	120402220	5.03962643678161	5.03962643678161	5.03962643678161
Other_SCE	Kern_R_339	240404271	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	200404271	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	160404271	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	120404271	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	240404210	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	200404270	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	160404090	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	120404100	6.67973611111111	6.67973611111111	6.67973611111111
Other_SCE	Kern_R_339	240406151	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	200406151	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	160406151	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	120406151	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	240406300	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	200406230	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	160406160	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	120406290	6.69483333333333	6.69483333333333	6.69483333333333
Other_SCE	Kern_R_339	240408111	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	200408111	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	160408111	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	120408111	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	240408090	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	200408010	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	160408080	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	120408180	5.90233870967742	5.90233870967742	5.90233870967742
Other_SCE	Kern_R_339	240410071	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	200410071	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	160410071	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	120410071	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	240410090	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	200410150	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	160410020	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	120410040	3.81822580645161	3.81822580645161	3.81822580645161
Other_SCE	Kern_R_339	240412061	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_339	200412061	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_339	160412061	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_339	120412061	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_339	240412100	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_339	200412070	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_339	160412080	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_339	120412160	4.27275537634409	4.27275537634409	4.27275537634409
Other_SCE	Kern_R_340	120402220	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	240402021	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	200402021	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	160402021	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	120402021	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	240402200	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	200402260	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	160402230	12.761882183908	12.761882183908	12.761882183908
Other_SCE	Kern_R_340	120404100	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	240404271	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	200404271	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	160404271	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	120404271	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	240404210	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	200404270	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	160404090	16.9151388888889	16.9151388888889	16.9151388888889
Other_SCE	Kern_R_340	120406290	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	240406151	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	200406151	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	160406151	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	120406151	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	240406300	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	200406230	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	160406160	16.9533611111111	16.9533611111111	16.9533611111111
Other_SCE	Kern_R_340	120408180	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	240408111	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	200408111	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	160408111	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	120408111	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	240408090	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	200408010	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	160408080	14.9465188172043	14.9465188172043	14.9465188172043
Other_SCE	Kern_R_340	120410040	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	240410071	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	200410071	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	160410071	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	120410071	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	240410090	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	200410150	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	160410020	9.6689247311828	9.6689247311828	9.6689247311828
Other_SCE	Kern_R_340	120412160	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Kern_R_340	240412061	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Kern_R_340	200412061	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Kern_R_340	160412061	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Kern_R_340	120412061	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Kern_R_340	240412100	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Kern_R_340	200412070	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Kern_R_340	160412080	10.8199462365591	10.8199462365591	10.8199462365591
Other_SCE	Lake_M_6644	120402021	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	240402200	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	200402260	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	160402230	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	120402220	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	240402021	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	200402021	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	160402021	1.77908045977011	1.77908045977011	1.77908045977011
Other_SCE	Lake_M_6644	240404210	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	200404270	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	160404090	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	120404100	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	240404271	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	200404271	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	160404271	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	120404271	2.35806944444444	2.35806944444444	2.35806944444444
Other_SCE	Lake_M_6644	240406300	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	200406230	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	160406160	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	120406290	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	240406151	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	200406151	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	160406151	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	120406151	2.36340277777778	2.36340277777778	2.36340277777778
Other_SCE	Lake_M_6644	240408090	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	200408010	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	160408080	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	120408180	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	240408111	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	200408111	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	160408111	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	120408111	2.08362903225806	2.08362903225806	2.08362903225806
Other_SCE	Lake_M_6644	240410090	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	200410150	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	160410020	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	120410040	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	240410071	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	200410071	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	160410071	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	120410071	1.34790322580645	1.34790322580645	1.34790322580645
Other_SCE	Lake_M_6644	240412100	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lake_M_6644	200412070	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lake_M_6644	160412080	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lake_M_6644	120412160	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lake_M_6644	240412061	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lake_M_6644	200412061	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lake_M_6644	160412061	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lake_M_6644	120412061	1.50836021505376	1.50836021505376	1.50836021505376
Other_SCE	Lundy_342	240402021	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	200402021	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	160402021	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	120402021	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	240402200	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	200402260	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	160402230	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	120402220	0.917255747126437	0.917255747126437	0.917255747126437
Other_SCE	Lundy_342	240404271	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	200404271	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	160404271	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	120404271	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	240404210	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	200404270	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	160404090	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	120404100	1.21577777777778	1.21577777777778	1.21577777777778
Other_SCE	Lundy_342	240406151	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	200406151	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	160406151	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	120406151	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	240406300	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	200406230	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	160406160	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	120406290	1.21852777777778	1.21852777777778	1.21852777777778
Other_SCE	Lundy_342	240408111	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	200408111	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	160408111	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	120408111	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	240408090	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	200408010	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	160408080	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	120408180	1.0742876344086	1.0742876344086	1.0742876344086
Other_SCE	Lundy_342	240410071	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	200410071	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	160410071	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	120410071	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	240410090	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	200410150	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	160410020	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	120410040	0.694959677419355	0.694959677419355	0.694959677419355
Other_SCE	Lundy_342	240412100	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Lundy_342	200412070	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Lundy_342	160412080	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Lundy_342	120412160	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Lundy_342	240412061	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Lundy_342	200412061	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Lundy_342	160412061	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Lundy_342	120412061	0.777688172043011	0.777688172043011	0.777688172043011
Other_SCE	Mammot_344	240402021	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	200402021	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	160402021	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	120402021	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	240402200	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	200402260	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	160402230	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	120402220	29.0043103448276	2.90043103448276	187
Other_SCE	Mammot_344	240404271	140.3	14.03	187
Other_SCE	Mammot_344	200404271	140.3	14.03	187
Other_SCE	Mammot_344	160404271	140.3	14.03	187
Other_SCE	Mammot_344	120404271	140.3	14.03	187
Other_SCE	Mammot_344	240404210	140.3	14.03	187
Other_SCE	Mammot_344	200404270	140.3	14.03	187
Other_SCE	Mammot_344	160404090	140.3	14.03	187
Other_SCE	Mammot_344	120404100	140.3	14.03	187
Other_SCE	Mammot_344	240406151	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	200406151	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	160406151	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	120406151	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	240406300	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	200406230	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	160406160	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	120406290	102.645833333333	10.2645833333333	187
Other_SCE	Mammot_344	240408111	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	200408111	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	160408111	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	120408111	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	240408090	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	200408010	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	160408080	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	120408180	31.9301075268817	3.19301075268817	187
Other_SCE	Mammot_344	240410071	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	200410071	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	160410071	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	120410071	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	240410090	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	200410150	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	160410020	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	120410040	7.87231182795699	0.787231182795699	187
Other_SCE	Mammot_344	240412061	26.755376344086	2.6755376344086	187
Other_SCE	Mammot_344	200412061	26.755376344086	2.6755376344086	187
Other_SCE	Mammot_344	160412061	26.755376344086	2.6755376344086	187
Other_SCE	Mammot_344	120412061	26.755376344086	2.6755376344086	187
Other_SCE	Mammot_344	240412100	26.755376344086	2.6755376344086	187
Other_SCE	Mammot_344	200412070	26.755376344086	2.6755376344086	187
Other_SCE	Mammot_344	160412080	26.755376344086	2.6755376344086	187
Other_SCE	Mammot_344	120412160	26.755376344086	2.6755376344086	187
Other_SCE	Middle_401	200402260	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	160402230	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	120402220	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	240402021	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	200402021	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	160402021	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	120402021	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	240402200	5.50919540229885	5.50919540229885	5.50919540229885
Other_SCE	Middle_401	200404270	7.302125	7.302125	7.302125
Other_SCE	Middle_401	160404090	7.302125	7.302125	7.302125
Other_SCE	Middle_401	120404100	7.302125	7.302125	7.302125
Other_SCE	Middle_401	240404271	7.302125	7.302125	7.302125
Other_SCE	Middle_401	200404271	7.302125	7.302125	7.302125
Other_SCE	Middle_401	160404271	7.302125	7.302125	7.302125
Other_SCE	Middle_401	120404271	7.302125	7.302125	7.302125
Other_SCE	Middle_401	240404210	7.302125	7.302125	7.302125
Other_SCE	Middle_401	200406230	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	160406160	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	120406290	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	240406151	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	200406151	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	160406151	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	120406151	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	240406300	7.31861111111111	7.31861111111111	7.31861111111111
Other_SCE	Middle_401	200408010	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	160408080	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	120408180	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	240408111	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	200408111	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	160408111	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	120408111	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	240408090	6.45228494623656	6.45228494623656	6.45228494623656
Other_SCE	Middle_401	200410150	4.17399193548387	4.17399193548387	4.17399193548387
Other_SCE	Middle_401	160410020	4.17399193548387	4.17399193548387	4.17399193548387
Other_SCE	Middle_401	120410040	4.17399193548387	4.17399193548387	4.17399193548387
